ECG,Temperature,Stress Level
372,37.19747268822206,Low
980,40.41499917705939,Low
161,39.01048682181631,Low
695,38.64991031980274,Low
979,39.20588482006235,Medium
828,40.292492433548425,Medium
441,40.043436961025776,High
496,39.02380726736895,Low
798,39.162009106118234,High
118,35.81067818908414,Medium
276,35.571068913848144,Low
711,38.171691676912026,Low
495,35.10204242744745,Medium
544,37.679757675286616,Medium
332,36.16860877732705,Medium
175,36.922314264693554,Medium
364,39.31002630996087,Medium
554,40.229097245735474,Low
895,35.40231262303523,Medium
817,37.96801225542469,Low
834,39.90296381010889,Low
483,35.45838074689123,Medium
663,39.5806335938713,Medium
950,36.98778528293484,Low
605,36.78941501232964,Medium
466,40.43036881285992,Medium
243,36.1158838325683,Medium
984,38.851077449014895,High
168,39.563559600054816,Low
198,35.22879719599595,High
495,38.72436365752451,Medium
124,40.28638874641848,High
990,35.690110926266996,Medium
568,39.97900723713909,High
583,38.304314652094085,Medium
664,38.42558101034708,High
250,38.405245415920035,High
243,36.66019936854063,High
668,40.195565640552545,Low
138,40.263058125727994,High
208,38.473914778966375,Low
792,39.35234847745342,Medium
141,38.40143325489532,High
285,37.691102486522446,Medium
497,38.67122287944028,Medium
322,38.072230292177544,High
733,38.31931034795517,Low
232,39.354625296771445,High
262,37.67168795249436,Medium
314,35.22641170051374,Medium
832,35.91110822771943,High
334,37.436706758275214,Low
942,39.02681422152255,Low
757,38.29599249061211,Medium
850,38.612745477074746,Medium
687,37.66266071431271,Low
108,38.42078901079024,High
173,36.8278746545259,Medium
591,37.61212551498147,Low
352,39.13488369774976,Medium
329,39.84351543873956,High
618,37.409196299757724,Low
273,35.242564765040896,Medium
752,35.89818080081557,High
267,35.115895218286326,Medium
269,38.62923899576295,High
492,36.84619236308394,High
894,38.01377019844094,Low
733,37.74042692657667,High
293,35.452924941957924,Medium
616,37.2403408951324,High
128,36.225339582901796,High
264,37.324443270375845,Low
521,36.13099044634579,High
438,39.66918003487186,High
747,35.96774075876808,Medium
595,40.337669730483206,Low
464,37.310596478594114,Low
932,39.701362733439154,Low
441,38.49313787892192,High
599,39.085279437031964,Low
756,39.26513271148211,High
610,37.80469378829454,High
426,38.01833624090716,Medium
316,37.855532598937366,Medium
400,38.26699098938933,Medium
231,35.163302476425045,Medium
903,37.1973064991612,Medium
169,38.36771507533984,High
351,38.32068647364369,High
514,39.40531163669795,Low
886,38.6389407712895,High
544,40.511851757448184,High
975,36.576969603381364,Medium
281,36.99528349814573,High
266,37.13248417704332,Medium
190,37.58784892789026,Low
813,39.64443368767339,Low
957,36.30995607755116,High
630,39.31111226130794,Low
138,37.25172323936524,High
225,38.34364102034449,Low
550,38.514114073479476,Medium
272,37.0713813177163,Medium
752,37.84786225114336,Medium
853,37.29461763693165,Medium
319,35.38407103437011,High
737,37.428696604537926,Low
157,35.541074403075285,High
759,37.250115550446225,Medium
575,38.29399111017657,High
555,38.218971663019445,Low
928,38.681229327824,High
994,35.529230599747926,Low
460,38.62290691961354,High
100,36.734155870535815,Low
486,37.21692192298396,Low
447,39.766590299570595,Medium
289,35.05016891183083,Low
604,38.26895907411448,Medium
290,38.326188778333936,Medium
607,37.2036654241309,Medium
468,36.31682142837965,High
508,36.303744657008615,High
923,39.909498164781965,High
216,37.45569096546032,High
233,36.83827423882873,Low
157,37.49320874350779,Low
655,38.71883556366312,High
784,35.809758712470845,Low
771,37.49685464007632,Low
272,38.26602428394659,Medium
928,40.26990752695241,Medium
914,36.40293212264122,Medium
248,36.99583748842358,Medium
179,37.10754772179124,Low
985,38.3641008758049,High
312,36.98184473911112,Low
302,37.963955140553864,Low
863,39.343279610250164,Low
328,38.91880885617891,Medium
775,37.47982581395881,Medium
326,39.801200987078715,Medium
758,38.10077916441035,High
631,37.999476886123404,Low
540,35.18993203299532,High
501,40.4816276686509,Medium
146,35.68317115849792,High
332,36.284060624598034,Low
404,35.28720465134181,Low
625,38.555572037982856,Medium
242,36.24833987207044,Medium
514,36.00005798595958,High
612,35.4919754679069,Medium
472,35.57393865068897,Medium
665,38.24817055801438,Low
985,38.8233770325922,Medium
358,37.20766104702445,Medium
755,37.66609489773374,Low
570,38.81093186657213,Low
111,35.09655438991933,High
429,36.7951703170571,Medium
835,40.40609860039081,Low
883,38.22284572053037,High
457,36.4123587772083,High
507,37.89850025909007,Medium
767,36.90363048956064,Medium
472,37.95691660459055,High
107,35.698563954481386,Low
221,35.73730363232932,High
447,35.79745756688552,Medium
775,40.22122106626023,Low
189,39.07166065745189,Low
747,35.90212163701289,High
797,36.04638379869779,Medium
415,39.060163749282644,High
277,35.867576915512075,High
639,36.30311829630461,High
831,40.35192684900222,Low
968,36.41836958182463,Low
140,38.6757352798397,Medium
839,40.436840485558506,Medium
803,37.07942648410996,High
601,35.09731106034479,High
244,36.35637383567986,High
300,39.6159843963428,Medium
823,39.80338242197243,Low
560,39.26955202513218,Low
831,35.628387883758734,High
851,39.419502064980016,High
657,40.1037655388528,High
646,38.33671968081242,High
352,40.227085312989246,Medium
489,39.59354935395488,Low
693,38.70539731661615,High
982,38.206584648398604,Medium
355,36.9365203735665,High
808,35.88493025134892,High
914,38.36085512605856,Low
549,36.767286408989555,High
109,39.81354815293136,Low
923,40.51853854088127,Low
897,39.180154236753175,Low
341,35.50267608492806,Medium
350,36.603808864059104,Medium
976,35.606164620920836,Low
104,38.61395359884287,High
218,39.25106035864325,Low
900,40.142637949337285,High
473,37.43429081339993,Low
164,40.00764249771358,High
245,39.87717310578515,Medium
323,36.76219842647444,High
338,39.82722569744762,Low
276,37.08706806600959,Medium
878,36.64927374755712,High
952,38.605970326635514,High
381,36.82434015491712,High
162,38.50115971293969,High
316,38.38795447499275,High
953,38.130216263047,Medium
926,37.11344280129332,Medium
894,38.047220675841544,Medium
788,38.31380819436345,Medium
560,38.03159382497485,Low
709,37.4689969597289,Medium
204,35.08148365025701,High
198,38.26145393167306,High
610,35.935802139681776,Medium
484,38.56986649415106,High
504,39.218579599571484,Medium
922,37.78025171739301,High
617,38.01313147210966,Low
575,40.2859919981444,Low
808,39.70648534095874,Medium
962,40.079091755285944,Medium
744,39.5209238239977,Medium
969,35.60510189914851,High
870,35.82773253316775,Medium
536,37.925687762605335,Low
122,36.36705365998888,High
664,37.6483081946731,Medium
776,37.190918465657504,High
813,38.05230132461364,High
557,39.149309534087905,Medium
182,38.974949483884856,High
244,37.89574518047408,Low
184,39.56885232676143,Low
177,37.393678286322405,High
556,39.98174605466735,Medium
977,35.39600150030646,High
100,40.30366683351837,Low
150,38.63718378572972,High
784,37.11152504965114,High
816,36.09530070318265,Low
871,37.66212905246445,High
545,36.08087957325167,High
548,35.9240644874619,Medium
980,38.42973198562763,Medium
587,37.90602624767658,Low
899,38.72275574783856,Low
133,40.16447709678883,Low
447,37.957001185216896,Medium
194,38.22740029590443,Low
171,35.49792410641635,Low
650,38.986865477270165,Low
253,37.22169559335643,Medium
349,40.426251325903216,High
773,39.573188975531444,Low
537,37.902672447311765,High
217,35.68457030095648,Low
870,39.774532184892166,High
990,39.443228307911234,Medium
405,36.0254729418724,Medium
367,36.64043494011284,Low
153,39.40781810082132,High
335,36.02904692526339,Medium
488,40.09862493984099,Low
833,37.35848569553534,Low
862,35.48354979215365,Medium
924,39.53193690835712,Medium
500,37.07505379465771,Low
723,37.92499552307656,High
866,35.62391302450678,High
402,35.01435563802769,High
306,38.54436225440721,Low
328,37.86208427963184,Medium
952,38.2974364951286,Low
677,39.40968805766954,Medium
174,38.59225507457145,High
534,35.970963571263205,High
202,37.004291772836666,Medium
521,40.032728359932,Medium
803,39.27747055695377,Low
863,38.09242809964843,High
837,36.420249987829294,Low
905,36.6781138990822,Low
405,39.06643370880908,Low
197,39.7287458936265,High
